,geo_code,geo_level,Religion,TRU,Sex,Total
11325,364,district,Christian,Rural,Female,47026
11326,364,district,Sikh,Rural,Female,120
11327,364,district,Buddhist,Rural,Female,114
11328,364,district,Jain,Rural,Female,130
11329,364,district,Other religions and persuasions,Rural,Female,277301
11330,364,district,Religion not stated,Rural,Female,3736
11332,364,district,Hindu,Urban,Female,385327
11333,364,district,Muslim,Urban,Female,98834
11334,364,district,Christian,Urban,Female,52267
11335,364,district,Sikh,Urban,Female,2141
11336,364,district,Buddhist,Urban,Female,339
11337,364,district,Jain,Urban,Female,1200
11338,364,district,Other religions and persuasions,Urban,Female,60636
11339,364,district,Religion not stated,Urban,Female,2182
11350,365,district,Hindu,Rural,Female,57451
11351,365,district,Muslim,Rural,Female,4181
11352,365,district,Christian,Rural,Female,63536
11353,365,district,Sikh,Rural,Female,16
11354,365,district,Buddhist,Rural,Female,113
11355,365,district,Jain,Rural,Female,7
11356,365,district,Other religions and persuasions,Rural,Female,117200
11357,365,district,Religion not stated,Rural,Female,905
11359,365,district,Hindu,Urban,Female,10844
11360,365,district,Muslim,Urban,Female,2100
11361,365,district,Christian,Urban,Female,5803
11362,365,district,Sikh,Urban,Female,8
11363,365,district,Buddhist,Urban,Female,5
11364,365,district,Jain,Urban,Female,60
11365,365,district,Other religions and persuasions,Urban,Female,3309
11366,365,district,Religion not stated,Urban,Female,12
11377,366,district,Hindu,Rural,Female,138824
11378,366,district,Muslim,Rural,Female,18963
11379,366,district,Christian,Rural,Female,96773
11380,366,district,Sikh,Rural,Female,29
11381,366,district,Buddhist,Rural,Female,245
11382,366,district,Jain,Rural,Female,10
11383,366,district,Other religions and persuasions,Rural,Female,222354
11384,366,district,Religion not stated,Rural,Female,1799
11386,366,district,Hindu,Urban,Female,13873
11387,366,district,Muslim,Urban,Female,6048
11388,366,district,Christian,Urban,Female,5281
11389,366,district,Sikh,Urban,Female,79
11390,366,district,Buddhist,Urban,Female,20
11391,366,district,Jain,Urban,Female,2
11392,366,district,Other religions and persuasions,Urban,Female,6494
11393,366,district,Religion not stated,Urban,Female,29
11404,367,district,Hindu,Rural,Female,91751
11405,367,district,Muslim,Rural,Female,4099
11406,367,district,Christian,Rural,Female,145504
11407,367,district,Sikh,Rural,Female,23
11408,367,district,Buddhist,Rural,Female,343
11409,367,district,Jain,Rural,Female,19
11410,367,district,Other religions and persuasions,Rural,Female,35781
11411,367,district,Religion not stated,Rural,Female,689
11413,367,district,Hindu,Urban,Female,8231
11414,367,district,Muslim,Urban,Female,3191
11415,367,district,Christian,Urban,Female,8504
11416,367,district,Sikh,Urban,Female,2
11417,367,district,Buddhist,Urban,Female,13
11418,367,district,Jain,Urban,Female,36
11419,367,district,Other religions and persuasions,Urban,Female,1062
11420,367,district,Religion not stated,Urban,Female,21
11431,368,district,Hindu,Rural,Female,146509
11432,368,district,Muslim,Rural,Female,4930
11433,368,district,Christian,Rural,Female,38591
11434,368,district,Sikh,Rural,Female,53
11435,368,district,Buddhist,Rural,Female,176
11436,368,district,Jain,Rural,Female,1
11437,368,district,Other religions and persuasions,Rural,Female,454024
11438,368,district,Religion not stated,Rural,Female,2363
11440,368,district,Hindu,Urban,Female,63444
11441,368,district,Muslim,Urban,Female,13313
11442,368,district,Christian,Urban,Female,5547
11443,368,district,Sikh,Urban,Female,393
11444,368,district,Buddhist,Urban,Female,22
11445,368,district,Jain,Urban,Female,26
11446,368,district,Other religions and persuasions,Urban,Female,23046
11447,368,district,Religion not stated,Urban,Female,515
11458,369,district,Hindu,Rural,Female,249287
11459,369,district,Muslim,Rural,Female,10146
11460,369,district,Christian,Rural,Female,3078
11461,369,district,Sikh,Rural,Female,146
11462,369,district,Buddhist,Rural,Female,32
11463,369,district,Jain,Rural,Female,14
11464,369,district,Other religions and persuasions,Rural,Female,133844
11465,369,district,Religion not stated,Rural,Female,915
11467,369,district,Hindu,Urban,Female,93774
11468,369,district,Muslim,Urban,Female,20684
11469,369,district,Christian,Urban,Female,964
11470,369,district,Sikh,Urban,Female,380
11471,369,district,Buddhist,Urban,Female,45
11472,369,district,Jain,Urban,Female,25
11473,369,district,Other religions and persuasions,Urban,Female,7035
11474,369,district,Religion not stated,Urban,Female,276
11512,370,district,Hindu,Rural,Female,651254
11513,370,district,Muslim,Rural,Female,1631
11514,370,district,Christian,Rural,Female,4618
11515,370,district,Sikh,Rural,Female,85
11516,370,district,Buddhist,Rural,Female,59
11517,370,district,Jain,Rural,Female,39
11518,370,district,Other religions and persuasions,Rural,Female,13
11519,370,district,Religion not stated,Rural,Female,843
11521,370,district,Hindu,Urban,Female,69894
11522,370,district,Muslim,Urban,Female,1953
11523,370,district,Christian,Urban,Female,1302
11524,370,district,Sikh,Urban,Female,221
11525,370,district,Buddhist,Urban,Female,24
11526,370,district,Jain,Urban,Female,21
11527,370,district,Other religions and persuasions,Urban,Female,7
11528,370,district,Religion not stated,Urban,Female,130
11539,371,district,Hindu,Rural,Female,169564
11540,371,district,Muslim,Rural,Female,626
11541,371,district,Christian,Rural,Female,1616
11542,371,district,Sikh,Rural,Female,44
11543,371,district,Buddhist,Rural,Female,10
11544,371,district,Jain,Rural,Female,5
11545,371,district,Other religions and persuasions,Rural,Female,24
11546,371,district,Religion not stated,Rural,Female,289
11548,371,district,Hindu,Urban,Female,100563
11549,371,district,Muslim,Urban,Female,5198
11550,371,district,Christian,Urban,Female,3972
11551,371,district,Sikh,Urban,Female,634
11552,371,district,Buddhist,Urban,Female,29
11553,371,district,Jain,Urban,Female,26
11554,371,district,Other religions and persuasions,Urban,Female,10
11555,371,district,Religion not stated,Urban,Female,205
11566,372,district,Hindu,Rural,Female,339947
11567,372,district,Muslim,Rural,Female,1108
11568,372,district,Christian,Rural,Female,21864
11569,372,district,Sikh,Rural,Female,126
11570,372,district,Buddhist,Rural,Female,101
11571,372,district,Jain,Rural,Female,26
11572,372,district,Other religions and persuasions,Rural,Female,452
11573,372,district,Religion not stated,Rural,Female,690
11575,372,district,Hindu,Urban,Female,136398
11576,372,district,Muslim,Urban,Female,8439
11577,372,district,Christian,Urban,Female,3411
11578,372,district,Sikh,Urban,Female,1096
11579,372,district,Buddhist,Urban,Female,64
11580,372,district,Jain,Urban,Female,15
11581,372,district,Other religions and persuasions,Urban,Female,129
11582,372,district,Religion not stated,Urban,Female,356
11593,373,district,Hindu,Rural,Female,136027
11594,373,district,Muslim,Rural,Female,169
11595,373,district,Christian,Rural,Female,6669
11596,373,district,Sikh,Rural,Female,20
11597,373,district,Buddhist,Rural,Female,53
11598,373,district,Jain,Rural,Female,4
11599,373,district,Other religions and persuasions,Rural,Female,201
11600,373,district,Religion not stated,Rural,Female,321
11602,373,district,Hindu,Urban,Female,10103
11603,373,district,Muslim,Urban,Female,152
11604,373,district,Christian,Urban,Female,546
11605,373,district,Sikh,Urban,Female,1
11606,373,district,Buddhist,Urban,Female,2
11607,373,district,Jain,Urban,Female,0
11608,373,district,Other religions and persuasions,Urban,Female,0
11609,373,district,Religion not stated,Urban,Female,22
11620,374,district,Hindu,Rural,Female,468753
11621,374,district,Muslim,Rural,Female,9457
11622,374,district,Christian,Rural,Female,157281
11623,374,district,Sikh,Rural,Female,223
11624,374,district,Buddhist,Rural,Female,208
11625,374,district,Jain,Rural,Female,36
11626,374,district,Other religions and persuasions,Rural,Female,40667
11627,374,district,Religion not stated,Rural,Female,2647
11629,374,district,Hindu,Urban,Female,282546
11630,374,district,Muslim,Urban,Female,24124
11631,374,district,Christian,Urban,Female,37665
11632,374,district,Sikh,Urban,Female,2495
11633,374,district,Buddhist,Urban,Female,128
11634,374,district,Jain,Urban,Female,297
11635,374,district,Other religions and persuasions,Urban,Female,4536
11636,374,district,Religion not stated,Urban,Female,1227
11647,375,district,Hindu,Rural,Female,763339
11648,375,district,Muslim,Rural,Female,3410
11649,375,district,Christian,Rural,Female,2673
11650,375,district,Sikh,Rural,Female,99
11651,375,district,Buddhist,Rural,Female,34
11652,375,district,Jain,Rural,Female,47
11653,375,district,Other religions and persuasions,Rural,Female,3451
11654,375,district,Religion not stated,Rural,Female,954
11656,375,district,Hindu,Urban,Female,108477
11657,375,district,Muslim,Urban,Female,9329
11658,375,district,Christian,Urban,Female,1956
11659,375,district,Sikh,Urban,Female,941
11660,375,district,Buddhist,Urban,Female,61
11661,375,district,Jain,Urban,Female,20
11662,375,district,Other religions and persuasions,Urban,Female,266
11663,375,district,Religion not stated,Urban,Female,189
11674,376,district,Hindu,Rural,Female,970074
11675,376,district,Muslim,Rural,Female,12130
11676,376,district,Christian,Rural,Female,7268
11677,376,district,Sikh,Rural,Female,201
11678,376,district,Buddhist,Rural,Female,75
11679,376,district,Jain,Rural,Female,42
11680,376,district,Other religions and persuasions,Rural,Female,176916
11681,376,district,Religion not stated,Rural,Female,2560
11683,376,district,Hindu,Urban,Female,86852
11684,376,district,Muslim,Urban,Female,4253
11685,376,district,Christian,Urban,Female,459
11686,376,district,Sikh,Urban,Female,114
11687,376,district,Buddhist,Urban,Female,11
11688,376,district,Jain,Urban,Female,10
11689,376,district,Other religions and persuasions,Urban,Female,2377
11690,376,district,Religion not stated,Urban,Female,183
11701,377,district,Hindu,Rural,Female,970165
11702,377,district,Muslim,Rural,Female,28311
11703,377,district,Christian,Rural,Female,2016
11704,377,district,Sikh,Rural,Female,89
11705,377,district,Buddhist,Rural,Female,32
11706,377,district,Jain,Rural,Female,30
11707,377,district,Other religions and persuasions,Rural,Female,8727
11708,377,district,Religion not stated,Rural,Female,1400
11710,377,district,Hindu,Urban,Female,103944
11711,377,district,Muslim,Urban,Female,18084
11712,377,district,Christian,Urban,Female,1286
11713,377,district,Sikh,Urban,Female,24
11714,377,district,Buddhist,Urban,Female,25
11715,377,district,Jain,Urban,Female,69
11716,377,district,Other religions and persuasions,Urban,Female,308
11717,377,district,Religion not stated,Urban,Female,232
11728,378,district,Hindu,Rural,Female,633678
11729,378,district,Muslim,Rural,Female,20363
11730,378,district,Christian,Rural,Female,286
11731,378,district,Sikh,Rural,Female,67
11732,378,district,Buddhist,Rural,Female,23
11733,378,district,Jain,Rural,Female,49
11734,378,district,Other religions and persuasions,Rural,Female,12
11735,378,district,Religion not stated,Rural,Female,766
11737,378,district,Hindu,Urban,Female,59666
11738,378,district,Muslim,Urban,Female,30517
11739,378,district,Christian,Urban,Female,88
11740,378,district,Sikh,Urban,Female,21
11741,378,district,Buddhist,Urban,Female,16
11742,378,district,Jain,Urban,Female,11
11743,378,district,Other religions and persuasions,Urban,Female,20
11744,378,district,Religion not stated,Urban,Female,494
11755,379,district,Hindu,Rural,Female,663011
11756,379,district,Muslim,Rural,Female,17234
11757,379,district,Christian,Rural,Female,644
11758,379,district,Sikh,Rural,Female,94
11759,379,district,Buddhist,Rural,Female,35
11760,379,district,Jain,Rural,Female,21
11761,379,district,Other religions and persuasions,Rural,Female,8
11762,379,district,Religion not stated,Rural,Female,727
11764,379,district,Hindu,Urban,Female,32581
11765,379,district,Muslim,Urban,Female,8081
11766,379,district,Christian,Urban,Female,49
11767,379,district,Sikh,Urban,Female,4
11768,379,district,Buddhist,Urban,Female,3
11769,379,district,Jain,Urban,Female,2
11770,379,district,Other religions and persuasions,Urban,Female,1
11771,379,district,Religion not stated,Urban,Female,52
11782,380,district,Hindu,Rural,Female,485850
11783,380,district,Muslim,Rural,Female,17364
11784,380,district,Christian,Rural,Female,193
11785,380,district,Sikh,Rural,Female,74
11786,380,district,Buddhist,Rural,Female,26
11787,380,district,Jain,Rural,Female,22
11788,380,district,Other religions and persuasions,Rural,Female,6
11789,380,district,Religion not stated,Rural,Female,643
11791,380,district,Hindu,Urban,Female,47405
11792,380,district,Muslim,Urban,Female,6774
11793,380,district,Christian,Urban,Female,609
11794,380,district,Sikh,Urban,Female,15
11795,380,district,Buddhist,Urban,Female,7
11796,380,district,Jain,Urban,Female,4
11797,380,district,Other religions and persuasions,Urban,Female,27
11798,380,district,Religion not stated,Urban,Female,87
11809,381,district,Hindu,Rural,Female,869160
11810,381,district,Muslim,Rural,Female,43200
11811,381,district,Christian,Rural,Female,1189
11812,381,district,Sikh,Rural,Female,112
11813,381,district,Buddhist,Rural,Female,2785
11814,381,district,Jain,Rural,Female,41
11815,381,district,Other religions and persuasions,Rural,Female,39
11816,381,district,Religion not stated,Rural,Female,1012
11818,381,district,Hindu,Urban,Female,320537
11819,381,district,Muslim,Urban,Female,26531
11820,381,district,Christian,Urban,Female,4715
11821,381,district,Sikh,Urban,Female,364
11822,381,district,Buddhist,Urban,Female,168
11823,381,district,Jain,Urban,Female,533
11824,381,district,Other religions and persuasions,Urban,Female,52
11825,381,district,Religion not stated,Urban,Female,1272
11836,382,district,Hindu,Rural,Female,795287
11837,382,district,Muslim,Rural,Female,36740
11838,382,district,Christian,Rural,Female,716
11839,382,district,Sikh,Rural,Female,127
11840,382,district,Buddhist,Rural,Female,23
11841,382,district,Jain,Rural,Female,35
11842,382,district,Other religions and persuasions,Rural,Female,1496
11843,382,district,Religion not stated,Rural,Female,1132
11845,382,district,Hindu,Urban,Female,55038
11846,382,district,Muslim,Urban,Female,10178
11847,382,district,Christian,Urban,Female,124
11848,382,district,Sikh,Urban,Female,93
11849,382,district,Buddhist,Urban,Female,1
11850,382,district,Jain,Urban,Female,15
11851,382,district,Other religions and persuasions,Urban,Female,2
11852,382,district,Religion not stated,Urban,Female,151
11863,383,district,Hindu,Rural,Female,522021
11864,383,district,Muslim,Rural,Female,1032
11865,383,district,Christian,Rural,Female,225
